Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel
1,0,1,1,1,0,2,0,20,18,84,0,1,81,100,2
0,3,1,1,4,0,1,1,28,12,70,1,1,51,81,2
0,2,1,1,10,1,1,0,20,12,70,1,1,57,90,2
0,3,0,1,4,0,1,1,28,12,70,2,1,51,81,2
0,2,0,1,10,1,1,0,20,12,70,2,1,57,90,2
1,1,1,1,18,1,1,3,21,29,88,1,1,90,49,2
0,0,1,1,16,1,1,2,28,13,61,0,1,86,67,2
0,2,1,1,8,0,1,0,29,13,61,0,1,69,98,1
0,2,1,1,7,1,1,2,20,13,61,0,1,58,57,2
0,0,0,1,16,1,0,2,28,13,61,0,1,86,67,2
0,2,0,1,8,0,0,0,29,13,61,0,1,69,98,1
0,2,0,1,7,1,0,2,20,13,61,0,1,58,57,2
1,1,0,1,3,1,1,1,19,15,65,1,0,51,79,0
1,2,0,1,20,1,1,0,28,15,65,1,0,80,96,2
1,0,0,1,10,1,1,3,26,15,65,1,0,60,47,2
1,1,1,1,3,1,2,1,19,15,65,0,0,51,79,0
1,2,1,1,20,1,2,0,28,15,65,0,0,80,96,2
1,0,1,1,10,1,2,3,26,15,65,0,0,60,47,2
1,2,1,1,4,0,2,0,25,14,92,2,1,64,86,0
1,1,1,1,12,1,2,2,20,14,92,2,1,92,64,2
1,2,1,1,4,0,1,0,25,14,92,2,1,64,86,0
1,1,1,1,12,1,1,2,20,14,92,2,1,92,64,2
0,1,1,1,18,0,2,1,23,12,74,0,0,63,81,2
0,1,0,1,18,0,1,1,23,12,74,1,0,63,81,2
1,2,0,1,12,1,0,3,22,16,90,1,1,57,52,2
1,3,0,1,3,1,0,2,23,16,90,1,0,79,62,2
1,2,0,1,12,1,1,3,22,16,90,1,1,57,52,2
1,3,0,1,3,1,1,2,23,16,90,1,0,79,62,2
1,2,1,1,12,1,2,3,22,16,90,0,1,57,52,2
1,3,1,1,3,1,2,2,23,16,90,0,0,79,62,2
1,0,0,1,20,1,2,3,25,22,94,0,0,61,51,2
1,2,0,1,8,0,2,0,20,22,94,0,1,87,94,1
1,0,0,1,13,0,2,3,25,22,94,0,1,62,50,2
1,0,1,1,20,1,1,3,25,22,94,0,0,61,51,2
1,2,1,1,8,0,1,0,20,22,94,0,1,87,94,1
1,0,1,1,13,0,1,3,25,22,94,0,1,62,50,2
1,0,1,1,20,1,2,3,25,22,94,1,0,61,51,2
1,2,1,1,8,0,2,0,20,22,94,1,1,87,94,1
1,0,1,1,13,0,2,3,25,22,94,1,1,62,50,2
1,3,1,1,7,1,1,0,19,18,75,0,1,50,97,2
1,3,1,1,2,0,1,0,19,18,75,0,1,76,96,0
1,3,1,1,7,1,1,0,19,18,75,2,1,50,97,2
1,3,1,1,2,0,1,0,19,18,75,2,1,76,96,0
1,3,1,1,7,1,0,0,19,18,75,1,1,50,97,2
1,3,1,1,2,0,0,0,19,18,75,1,1,76,96,0
0,1,1,1,16,0,1,1,20,11,71,1,0,53,75,2
0,0,1,1,18,1,1,2,18,11,71,1,0,96,67,2
0,3,1,1,8,1,1,3,21,11,71,1,1,86,42,0
0,3,1,1,14,0,1,0,28,11,71,1,1,60,86,2
0,3,1,1,2,0,0,3,23,14,100,2,1,50,53,0
0,3,1,1,3,1,0,1,20,14,100,2,1,52,73,1
0,0,1,1,1,1,0,2,29,14,100,2,1,76,56,0
0,1,1,1,14,0,0,0,22,14,100,2,1,80,94,1
0,3,0,1,2,0,0,3,23,14,100,0,1,50,53,0
0,3,0,1,3,1,0,1,20,14,100,0,1,52,73,1
0,0,0,1,1,1,0,2,29,14,100,0,1,76,56,0
0,1,0,1,14,0,0,0,22,14,100,0,1,80,94,1
0,3,1,1,2,0,1,3,23,14,100,1,1,50,53,0
0,3,1,1,3,1,1,1,20,14,100,1,1,52,73,1
0,0,1,1,1,1,1,2,29,14,100,1,1,76,56,0
0,1,1,1,14,0,1,0,22,14,100,1,1,80,94,1
0,2,1,1,20,0,1,0,22,20,75,0,1,88,99,0
0,2,1,1,19,1,1,2,29,20,75,0,0,94,66,1
0,1,1,1,1,1,1,0,26,20,75,0,1,66,94,2
0,2,0,1,20,0,1,0,22,20,75,1,1,88,99,0
0,2,0,1,19,1,1,2,29,20,75,1,0,94,66,1
0,1,0,1,1,1,1,0,26,20,75,1,1,66,94,2
0,2,1,1,20,0,1,0,22,20,75,2,1,88,99,0
0,2,1,1,19,1,1,2,29,20,75,2,0,94,66,1
0,1,1,1,1,1,1,0,26,20,75,2,1,66,94,2
0,0,1,0,18,0,2,3,18,29,76,0,1,84,42,1
0,2,1,0,12,0,2,0,18,29,76,0,1,65,91,2
0,2,1,0,9,0,2,1,26,29,76,0,1,71,76,2
0,1,1,0,1,0,2,0,22,29,76,0,1,75,97,2
0,1,1,0,15,1,2,0,19,29,76,0,1,71,90,2
0,0,1,1,18,0,2,3,18,29,76,1,1,84,42,1
0,2,1,1,12,0,2,0,18,29,76,1,1,65,91,2
0,2,1,1,9,0,2,1,26,29,76,1,1,71,76,2
0,1,1,1,1,0,2,0,22,29,76,1,1,75,97,2
0,1,1,1,15,1,2,0,19,29,76,1,1,71,90,2
1,3,0,1,2,1,1,0,25,28,86,1,0,58,89,2
1,3,1,1,2,1,1,0,25,28,86,1,0,58,89,2
0,1,0,0,18,0,1,2,20,27,92,1,0,89,67,0
0,1,1,1,18,0,0,2,20,27,92,2,0,89,67,0
0,1,1,1,18,0,1,2,20,27,92,0,0,89,67,0
1,3,0,1,19,1,0,2,24,15,71,1,1,59,68,0
1,2,0,1,1,0,0,1,18,15,71,1,1,62,73,0
1,3,0,1,10,1,0,0,18,15,71,1,1,80,95,0
1,3,0,1,19,1,2,2,24,15,71,0,1,59,68,0
1,2,0,1,1,0,2,1,18,15,71,0,1,62,73,0
1,3,0,1,10,1,2,0,18,15,71,0,1,80,95,0
0,0,0,1,5,1,2,0,27,7,64,1,1,84,93,2
0,1,0,1,20,1,2,1,18,7,64,1,1,96,81,2
0,0,0,1,2,1,2,2,23,7,64,1,1,54,66,2
0,1,0,1,11,0,2,0,19,7,64,1,1,80,96,0
0,1,1,1,16,1,2,1,19,28,81,1,0,69,73,1
0,3,1,1,4,0,2,3,27,28,81,1,1,93,52,2
0,0,1,1,18,1,2,1,18,28,81,1,0,56,74,2
1,2,0,1,12,0,2,0,22,30,68,1,0,100,100,0
1,0,0,1,17,1,2,3,26,30,68,1,1,52,41,0
1,2,0,1,20,0,2,1,21,17,89,1,0,92,81,1
1,0,1,1,9,0,1,3,23,5,83,1,1,92,40,2
1,0,1,1,8,1,1,3,19,5,83,1,1,88,51,2
1,2,0,1,20,1,2,0,29,13,96,1,0,95,91,0
1,2,0,1,10,0,2,1,27,13,96,1,1,72,74,0
1,0,0,1,18,1,2,3,26,13,96,1,0,50,53,2
1,2,0,1,20,1,2,0,29,13,96,0,0,95,91,0
1,2,0,1,10,0,2,1,27,13,96,0,1,72,74,0
1,0,0,1,18,1,2,3,26,13,96,0,0,50,53,2
1,2,0,1,20,1,1,0,29,13,96,1,0,95,91,0
1,2,0,1,10,0,1,1,27,13,96,1,1,72,74,0
1,0,0,1,18,1,1,3,26,13,96,1,0,50,53,2
1,2,1,0,20,1,2,0,29,13,96,1,0,95,91,0
1,2,1,0,10,0,2,1,27,13,96,1,1,72,74,0
1,0,1,0,18,1,2,3,26,13,96,1,0,50,53,2
0,2,1,1,0,0,1,1,24,19,99,2,0,71,80,1
0,0,1,1,12,1,1,1,26,19,99,2,0,64,74,1
0,1,1,1,19,1,1,0,25,19,99,2,0,53,94,2
0,3,1,1,20,1,1,3,28,19,99,2,1,66,52,2
0,0,1,1,16,0,1,1,18,19,99,2,1,91,83,0
0,2,1,0,0,0,2,1,24,19,99,2,0,71,80,1
0,0,1,0,12,1,2,1,26,19,99,2,0,64,74,1
0,1,1,0,19,1,2,0,25,19,99,2,0,53,94,2
0,3,1,0,20,1,2,3,28,19,99,2,1,66,52,2
0,0,1,0,16,0,2,1,18,19,99,2,1,91,83,0
0,2,1,1,0,0,0,1,24,19,99,0,0,71,80,1
0,0,1,1,12,1,0,1,26,19,99,0,0,64,74,1
0,1,1,1,19,1,0,0,25,19,99,0,0,53,94,2
0,3,1,1,20,1,0,3,28,19,99,0,1,66,52,2
0,0,1,1,16,0,0,1,18,19,99,0,1,91,83,0
1,1,0,1,3,0,2,2,19,29,98,0,1,77,69,2
1,0,0,1,6,1,2,2,22,29,98,0,1,52,58,2
1,1,1,1,3,0,2,2,19,29,98,0,1,77,69,2
1,0,1,1,6,1,2,2,22,29,98,0,1,52,58,2
0,3,1,1,7,1,1,3,27,17,73,0,0,99,47,2
0,1,1,1,6,1,1,1,29,17,73,0,0,78,80,0
0,3,1,1,7,1,1,3,27,17,73,2,0,99,47,2
0,1,1,1,6,1,1,1,29,17,73,2,0,78,80,0
0,3,0,1,7,1,2,3,27,17,73,1,0,99,47,2
0,1,0,1,6,1,2,1,29,17,73,1,0,78,80,0
0,3,0,1,7,1,0,3,27,17,73,2,0,99,47,2
0,1,0,1,6,1,0,1,29,17,73,2,0,78,80,0
0,2,1,1,0,1,1,0,28,19,68,0,1,79,94,2
0,2,0,0,0,1,2,0,28,19,68,1,1,79,94,2
0,2,0,1,0,1,2,0,28,19,68,1,1,79,94,2
0,2,0,0,0,1,2,0,28,19,68,0,1,79,94,2
0,3,1,1,8,1,1,2,18,23,63,2,1,86,63,2
0,3,1,1,8,1,1,2,18,23,63,1,1,86,63,2
0,3,0,1,8,1,2,2,18,23,63,0,1,86,63,2
1,1,0,0,0,1,1,1,25,25,94,0,1,97,79,2
1,2,0,1,16,1,0,2,29,15,100,1,0,58,65,0
1,2,0,1,16,1,2,2,29,15,100,2,0,58,65,0
1,2,1,1,16,1,1,2,29,15,100,1,0,58,65,0
1,3,1,1,4,1,2,1,21,36,66,2,1,50,81,2
1,0,1,1,10,1,2,2,24,9,71,1,0,83,58,1
1,3,0,1,16,0,0,1,20,25,80,1,0,52,79,2
1,2,0,1,1,1,0,1,23,25,80,1,0,75,79,2
1,3,1,1,16,0,1,1,20,25,80,0,0,52,79,2
1,2,1,1,1,1,1,1,23,25,80,0,0,75,79,2
0,3,0,0,9,1,2,0,27,18,90,2,1,71,85,2
0,2,0,0,4,0,2,2,26,18,90,2,1,74,60,0
0,3,1,1,9,1,2,0,27,18,90,1,1,71,85,2
0,2,1,1,4,0,2,2,26,18,90,1,1,74,60,0
0,3,1,1,9,1,1,0,27,18,90,2,1,71,85,2
0,2,1,1,4,0,1,2,26,18,90,2,1,74,60,0
0,3,0,1,9,1,1,0,27,18,90,0,1,71,85,2
0,2,0,1,4,0,1,2,26,18,90,0,1,74,60,0
0,3,1,1,9,1,2,0,27,18,90,0,1,71,85,2
0,2,1,1,4,0,2,2,26,18,90,0,1,74,60,0
1,3,0,1,3,0,1,2,27,8,75,1,0,89,55,1
1,3,0,1,9,1,1,1,21,8,75,1,0,64,77,2
1,1,0,1,20,1,1,0,27,8,75,1,1,84,100,2
1,3,1,1,20,0,1,0,23,27,77,0,0,82,91,2
1,3,0,1,20,0,2,0,23,27,77,2,0,82,91,2
1,3,1,1,20,0,2,0,23,27,77,0,0,82,91,2
1,1,0,1,14,1,1,0,21,10,63,1,1,90,100,2
1,1,0,1,11,1,1,0,27,10,63,1,1,73,89,1
1,1,0,1,14,1,1,2,24,10,63,1,1,93,66,0
1,1,0,1,1,1,1,0,27,10,63,1,0,69,97,2
1,1,0,1,6,0,1,1,18,10,63,1,1,85,82,0
1,1,0,0,14,1,2,0,21,10,63,0,1,90,100,2
1,1,0,0,11,1,2,0,27,10,63,0,1,73,89,1
1,1,0,0,14,1,2,2,24,10,63,0,1,93,66,0
1,1,0,0,1,1,2,0,27,10,63,0,0,69,97,2
1,1,0,0,6,0,2,1,18,10,63,0,1,85,82,0
1,1,0,1,14,1,1,0,21,10,63,0,1,90,100,2
1,1,0,1,11,1,1,0,27,10,63,0,1,73,89,1
1,1,0,1,14,1,1,2,24,10,63,0,1,93,66,0
1,1,0,1,1,1,1,0,27,10,63,0,0,69,97,2
1,1,0,1,6,0,1,1,18,10,63,0,1,85,82,0
1,3,0,1,1,1,1,2,27,22,92,1,1,55,56,2
1,0,0,1,14,1,1,3,29,22,92,1,0,51,42,0
1,1,0,1,19,1,1,2,22,22,92,1,1,65,63,2
1,3,0,1,1,1,0,2,27,22,92,1,1,55,56,2
1,0,0,1,14,1,0,3,29,22,92,1,0,51,42,0
1,1,0,1,19,1,0,2,22,22,92,1,1,65,63,2
1,3,1,1,1,1,0,2,27,22,92,2,1,55,56,2
1,0,1,1,14,1,0,3,29,22,92,2,0,51,42,0
1,1,1,1,19,1,0,2,22,22,92,2,1,65,63,2
1,3,1,1,1,1,0,2,27,22,92,0,1,55,56,2
1,0,1,1,14,1,0,3,29,22,92,0,0,51,42,0
1,1,1,1,19,1,0,2,22,22,92,0,1,65,63,2
1,3,0,1,1,1,2,2,27,22,92,0,1,55,56,2
1,0,0,1,14,1,2,3,29,22,92,0,0,51,42,0
1,1,0,1,19,1,2,2,22,22,92,0,1,65,63,2
1,3,0,1,1,1,0,2,27,22,92,0,1,55,56,2
1,0,0,1,14,1,0,3,29,22,92,0,0,51,42,0
1,1,0,1,19,1,0,2,22,22,92,0,1,65,63,2
1,3,0,1,1,1,2,2,27,22,92,1,1,55,56,2
1,0,0,1,14,1,2,3,29,22,92,1,0,51,42,0
1,1,0,1,19,1,2,2,22,22,92,1,1,65,63,2
1,3,1,1,1,1,1,2,27,22,92,1,1,55,56,2
1,0,1,1,14,1,1,3,29,22,92,1,0,51,42,0
1,1,1,1,19,1,1,2,22,22,92,1,1,65,63,2
0,2,1,1,17,1,2,3,20,29,64,1,0,99,49,2
0,2,0,1,17,1,1,3,20,29,64,1,0,99,49,2
0,0,1,1,0,0,2,1,28,13,67,1,0,56,82,2
0,0,1,1,17,1,2,1,21,13,67,1,0,84,81,2
0,0,1,1,3,1,0,0,29,21,77,0,1,83,92,1
0,0,1,1,3,1,0,0,29,21,77,2,1,83,92,1
0,0,1,1,3,1,1,0,29,21,77,1,1,83,92,1
0,0,1,1,3,1,1,0,29,21,77,0,1,83,92,1
1,3,1,1,19,1,2,0,25,7,84,0,1,63,88,1
1,3,1,1,20,0,2,2,20,7,84,0,1,84,55,2
1,3,1,0,19,1,1,0,25,7,84,1,1,63,88,1
1,3,1,0,20,0,1,2,20,7,84,1,1,84,55,2
1,3,0,1,19,1,2,0,25,7,84,1,1,63,88,1
1,3,0,1,20,0,2,2,20,7,84,1,1,84,55,2
1,0,1,1,18,0,0,1,18,7,66,2,0,64,79,2
1,2,1,1,9,1,0,2,21,7,66,2,0,56,65,1
1,2,1,1,9,1,0,1,19,7,66,2,1,67,70,1
1,2,0,1,9,1,2,2,29,7,64,2,1,79,60,1
1,3,1,1,14,1,1,2,21,28,84,1,1,78,65,1
1,2,1,1,18,1,1,3,24,28,84,1,1,100,44,2
1,3,1,1,14,1,2,2,21,28,84,2,1,78,65,1
1,2,1,1,18,1,2,3,24,28,84,2,1,100,44,2
0,1,1,1,17,1,1,2,25,7,70,1,1,53,62,2
0,1,1,1,19,1,1,3,24,7,70,1,0,61,41,2
0,2,0,1,12,0,1,0,21,23,95,0,1,54,98,2
0,2,0,1,13,1,1,1,26,23,95,0,0,64,73,2
0,2,0,1,12,0,0,0,21,23,95,2,1,54,98,2
0,2,0,1,13,1,0,1,26,23,95,2,0,64,73,2
0,2,1,1,12,0,1,0,21,23,95,2,1,54,98,2
0,2,1,1,13,1,1,1,26,23,95,2,0,64,73,2
0,2,0,1,12,0,1,0,21,23,95,1,1,54,98,2
0,2,0,1,13,1,1,1,26,23,95,1,0,64,73,2
0,3,0,1,18,0,0,0,21,44,68,0,0,99,85,2
0,3,0,1,8,0,1,1,25,7,98,2,1,65,77,1
0,3,0,1,12,0,1,2,19,7,98,2,0,56,59,2
1,0,0,1,1,0,0,3,26,28,69,0,1,54,42,1
1,0,0,1,1,0,2,3,26,28,69,0,1,54,42,1
1,0,1,1,1,0,1,3,26,28,69,1,1,54,42,1
1,0,1,0,1,0,2,3,26,28,69,0,1,54,42,1
1,0,1,1,1,0,2,3,26,28,69,0,1,54,42,1
1,0,0,1,1,0,0,3,26,28,69,1,1,54,42,1
1,3,0,1,16,1,1,0,22,29,73,0,1,76,90,2
1,1,0,1,3,0,1,0,21,29,73,0,1,52,91,0
0,3,1,1,5,1,1,2,21,10,93,1,0,52,63,1
0,3,1,1,2,0,1,2,18,10,93,1,1,76,56,2
0,2,1,1,9,1,1,1,23,10,93,1,1,76,73,2
0,3,0,1,0,0,1,1,27,18,61,1,0,54,82,2
0,1,0,1,12,1,1,2,24,18,61,1,1,97,66,2
0,3,0,1,0,0,0,1,27,18,61,1,0,54,82,2
0,1,0,1,12,1,0,2,24,18,61,1,1,97,66,2
0,3,1,1,0,0,0,1,27,18,61,2,0,54,82,2
0,1,1,1,12,1,0,2,24,18,61,2,1,97,66,2
0,2,1,0,16,1,1,3,28,17,66,1,0,77,49,2
0,0,1,0,15,1,1,2,21,17,66,1,1,88,68,0
0,2,1,0,8,0,1,0,26,17,66,1,1,77,85,2
0,3,1,0,12,0,1,2,26,17,66,1,1,89,57,1
0,2,0,1,16,1,1,3,28,17,66,1,0,77,49,2
0,0,0,1,15,1,1,2,21,17,66,1,1,88,68,0
0,2,0,1,8,0,1,0,26,17,66,1,1,77,85,2
0,3,0,1,12,0,1,2,26,17,66,1,1,89,57,1
1,0,1,1,15,0,1,3,28,14,75,1,1,78,42,2
1,0,0,1,15,0,1,3,28,14,75,1,1,78,42,2
1,0,1,1,7,1,2,3,23,16,60,0,1,96,44,0
1,0,0,1,7,1,0,3,23,16,60,0,1,96,44,0
0,3,1,1,20,1,1,0,23,9,90,0,0,86,98,0
1,0,0,1,16,1,1,0,28,9,91,2,0,76,91,0
1,0,0,1,9,1,1,2,21,9,91,2,0,84,58,2
1,0,1,1,12,1,1,0,27,32,75,2,1,98,99,2
1,3,1,1,17,0,1,2,29,32,75,2,1,51,62,2
1,0,0,1,12,1,0,0,27,32,75,1,1,98,99,2
1,3,0,1,17,0,0,2,29,32,75,1,1,51,62,2
1,0,0,1,1,1,2,0,28,10,97,0,0,98,89,1
1,2,0,1,0,1,2,2,18,10,97,0,1,92,66,2
1,1,0,1,18,0,2,0,21,10,97,0,1,73,91,2
1,3,0,1,14,1,1,0,18,34,68,2,1,70,87,2
0,3,0,1,20,1,2,2,27,14,71,1,0,62,62,0
0,2,0,1,11,1,2,0,25,14,71,1,1,89,94,1
0,3,1,1,20,1,0,2,27,14,71,0,0,62,62,0
0,2,1,1,11,1,0,0,25,14,71,0,1,89,94,1
0,3,1,1,20,1,2,2,27,14,71,1,0,62,62,0
0,2,1,1,11,1,2,0,25,14,71,1,1,89,94,1
0,3,1,1,17,1,1,2,18,22,100,1,0,69,59,2
0,2,1,1,4,1,1,2,28,22,100,1,1,53,65,0
0,0,1,1,18,1,0,0,29,9,60,1,1,72,97,2
0,2,1,1,8,1,0,0,24,9,60,1,1,96,85,1
0,3,1,1,5,1,0,0,29,9,60,1,1,66,94,2
0,1,1,1,4,1,1,0,26,31,84,0,1,94,99,2
0,0,1,1,18,1,0,2,29,11,88,0,1,52,60,1
1,3,0,1,4,0,1,0,27,28,78,0,0,98,87,0
1,3,1,1,4,0,1,0,27,28,78,0,0,98,87,0
0,0,1,1,19,1,0,2,24,12,77,1,1,86,64,0
0,3,1,1,3,1,0,1,23,12,77,1,0,69,76,1
0,0,1,1,18,1,0,0,18,12,77,1,1,100,94,1
0,0,0,1,19,1,1,2,24,12,77,0,1,86,64,0
0,3,0,1,3,1,1,1,23,12,77,0,0,69,76,1
0,0,0,1,18,1,1,0,18,12,77,0,1,100,94,1
0,2,1,1,1,1,1,1,28,27,65,1,1,84,78,2
1,1,0,1,15,1,0,2,25,18,63,1,0,75,61,0
1,2,0,1,9,1,0,1,21,18,63,1,0,79,72,2
1,1,0,1,15,1,2,2,25,18,63,1,0,75,61,0
1,2,0,1,9,1,2,1,21,18,63,1,0,79,72,2
0,3,0,1,12,1,0,0,23,21,97,1,0,61,87,2
0,3,0,1,5,1,0,2,22,21,97,1,0,91,57,2
0,3,0,1,12,1,2,0,23,21,97,0,0,61,87,2
0,3,0,1,5,1,2,2,22,21,97,0,0,91,57,2
0,3,1,1,12,1,1,0,23,21,97,2,0,61,87,2
0,3,1,1,5,1,1,2,22,21,97,2,0,91,57,2
0,3,1,1,11,1,1,3,27,17,90,0,1,82,53,2
0,2,1,1,10,0,1,2,28,17,90,0,0,71,56,2
0,0,1,1,8,0,1,0,20,17,90,0,0,86,91,1
0,2,1,1,16,1,1,1,28,17,90,0,1,56,77,0
0,0,1,1,18,1,1,3,26,17,90,0,1,76,42,2
0,3,0,1,11,1,2,3,27,17,90,1,1,82,53,2
0,2,0,1,10,0,2,2,28,17,90,1,0,71,56,2
0,0,0,1,8,0,2,0,20,17,90,1,0,86,91,1
0,2,0,1,16,1,2,1,28,17,90,1,1,56,77,0
0,0,0,1,18,1,2,3,26,17,90,1,1,76,42,2
0,3,1,1,11,1,2,3,27,17,90,0,1,82,53,2
0,2,1,1,10,0,2,2,28,17,90,0,0,71,56,2
0,0,1,1,8,0,2,0,20,17,90,0,0,86,91,1
0,2,1,1,16,1,2,1,28,17,90,0,1,56,77,0
0,0,1,1,18,1,2,3,26,17,90,0,1,76,42,2
0,3,0,1,19,1,1,2,18,5,88,1,1,75,66,1
0,2,1,1,7,1,1,1,29,16,70,2,0,62,71,2
0,0,1,1,11,0,1,0,28,16,70,2,1,81,97,1
0,2,1,1,15,1,1,1,23,16,70,2,1,59,78,2
0,2,0,0,7,1,2,1,29,16,70,2,0,62,71,2
0,0,0,0,11,0,2,0,28,16,70,2,1,81,97,1
0,2,0,0,15,1,2,1,23,16,70,2,1,59,78,2
0,0,1,1,6,1,2,2,26,21,87,2,0,63,55,0
0,3,1,1,0,0,2,3,19,21,87,2,0,56,43,2
0,0,1,1,6,1,1,2,26,21,87,1,0,63,55,0
0,3,1,1,0,0,1,3,19,21,87,1,0,56,43,2
0,0,1,1,6,1,0,2,26,21,87,1,0,63,55,0
0,3,1,1,0,0,0,3,19,21,87,1,0,56,43,2
0,3,0,1,19,0,1,3,18,21,85,1,1,72,45,2
0,2,0,1,17,1,1,2,26,21,85,1,0,85,56,1
0,0,0,1,6,0,1,3,18,21,85,1,0,97,52,1
0,3,0,1,19,0,1,3,18,21,85,0,1,72,45,2
0,2,0,1,17,1,1,2,26,21,85,0,0,85,56,1
0,0,0,1,6,0,1,3,18,21,85,0,0,97,52,1
0,3,1,1,19,0,2,3,18,21,85,1,1,72,45,2
0,2,1,1,17,1,2,2,26,21,85,1,0,85,56,1
0,0,1,1,6,0,2,3,18,21,85,1,0,97,52,1
0,3,1,1,19,0,1,3,18,21,85,0,1,72,45,2
0,2,1,1,17,1,1,2,26,21,85,0,0,85,56,1
0,0,1,1,6,0,1,3,18,21,85,0,0,97,52,1
1,0,0,1,11,1,1,0,19,8,80,1,0,82,91,0
1,1,0,1,0,1,1,1,20,8,80,1,1,71,82,2
1,3,0,1,15,1,1,2,27,8,80,1,1,62,66,0
1,0,1,1,11,1,1,0,19,8,80,1,0,82,91,0
1,1,1,1,0,1,1,1,20,8,80,1,1,71,82,2
1,3,1,1,15,1,1,2,27,8,80,1,1,62,66,0
0,0,0,1,20,1,2,2,24,27,91,1,1,98,58,1
0,0,0,1,17,1,2,1,27,27,91,1,1,55,70,0
0,1,0,1,19,0,2,0,22,27,91,1,1,89,95,2
0,0,0,1,12,1,2,2,26,27,91,1,0,92,60,0
0,3,0,1,3,1,2,1,26,27,91,1,0,80,84,2
0,0,1,1,20,1,2,2,24,27,91,0,1,98,58,1
0,0,1,1,17,1,2,1,27,27,91,0,1,55,70,0
0,1,1,1,19,0,2,0,22,27,91,0,1,89,95,2
0,0,1,1,12,1,2,2,26,27,91,0,0,92,60,0
0,3,1,1,3,1,2,1,26,27,91,0,0,80,84,2
0,0,0,1,20,1,1,2,24,27,91,1,1,98,58,1
0,0,0,1,17,1,1,1,27,27,91,1,1,55,70,0
0,1,0,1,19,0,1,0,22,27,91,1,1,89,95,2
0,0,0,1,12,1,1,2,26,27,91,1,0,92,60,0
0,3,0,1,3,1,1,1,26,27,91,1,0,80,84,2
0,0,0,0,20,1,2,2,24,27,91,1,1,98,58,1
0,0,0,0,17,1,2,1,27,27,91,1,1,55,70,0
0,1,0,0,19,0,2,0,22,27,91,1,1,89,95,2
0,0,0,0,12,1,2,2,26,27,91,1,0,92,60,0
0,3,0,0,3,1,2,1,26,27,91,1,0,80,84,2
0,3,1,1,2,0,1,3,28,15,93,1,0,95,42,2
0,2,1,1,20,1,1,3,20,15,93,1,1,96,42,2
0,1,1,1,15,1,1,0,23,15,93,1,0,62,92,2
0,1,1,1,2,1,1,3,21,15,93,1,1,58,54,1
0,3,0,1,2,0,1,3,28,15,93,2,0,95,42,2
0,2,0,1,20,1,1,3,20,15,93,2,1,96,42,2
0,1,0,1,15,1,1,0,23,15,93,2,0,62,92,2
0,1,0,1,2,1,1,3,21,15,93,2,1,58,54,1
0,3,1,1,2,0,0,3,28,15,93,0,0,95,42,2
0,2,1,1,20,1,0,3,20,15,93,0,1,96,42,2
0,1,1,1,15,1,0,0,23,15,93,0,0,62,92,2
0,1,1,1,2,1,0,3,21,15,93,0,1,58,54,1
0,3,1,1,3,1,1,2,22,11,99,1,0,93,56,2
0,1,1,1,15,1,1,3,21,11,99,1,1,94,49,1
0,3,0,1,3,1,1,2,22,11,99,1,0,93,56,2
0,1,0,1,15,1,1,3,21,11,99,1,1,94,49,1
0,1,1,1,17,1,0,2,24,31,77,2,1,88,60,1
0,2,1,1,5,1,0,2,28,31,77,2,1,80,65,2
0,3,0,1,0,1,1,0,29,31,61,1,1,80,94,1
0,2,0,1,2,0,1,3,23,31,61,1,0,85,49,1
0,2,0,1,15,0,1,2,23,31,61,1,0,53,68,2
0,1,0,1,5,1,1,3,18,31,61,1,0,93,40,0
0,1,0,1,17,1,1,2,18,21,68,0,1,84,61,1
0,0,0,1,12,1,1,1,28,21,68,0,1,87,84,2
0,0,0,1,15,1,1,3,23,21,68,0,0,52,54,2
1,1,0,1,0,1,0,1,22,27,62,1,1,66,74,2
1,1,0,1,0,1,1,1,22,27,62,0,1,66,74,2
1,1,1,1,0,1,0,1,22,27,62,1,1,66,74,2
1,1,0,1,0,1,1,1,22,27,62,1,1,66,74,2
0,3,0,1,8,0,0,2,23,23,83,1,1,94,66,2
0,1,0,1,2,1,0,0,27,23,83,1,1,58,99,1
0,1,0,1,6,0,0,0,24,23,83,1,0,95,99,1
0,0,0,1,8,0,0,0,21,23,83,1,1,71,94,0
0,3,0,1,15,1,0,2,18,23,83,1,0,60,66,2
0,3,1,0,8,0,0,2,23,23,83,1,1,94,66,2
0,1,1,0,2,1,0,0,27,23,83,1,1,58,99,1
0,1,1,0,6,0,0,0,24,23,83,1,0,95,99,1
0,0,1,0,8,0,0,0,21,23,83,1,1,71,94,0
0,3,1,0,15,1,0,2,18,23,83,1,0,60,66,2
0,1,1,1,1,1,0,0,24,16,98,1,0,59,94,0
0,0,1,1,3,0,0,3,23,16,98,1,0,52,51,1
0,1,1,1,16,0,0,3,20,16,98,1,1,96,49,1
0,1,0,1,1,1,1,0,24,16,98,1,0,59,94,0
0,0,0,1,3,0,1,3,23,16,98,1,0,52,51,1
0,1,0,1,16,0,1,3,20,16,98,1,1,96,49,1
1,1,1,1,0,0,2,2,29,12,62,2,1,61,58,0
1,1,1,1,9,1,2,0,20,12,62,2,0,87,100,2
